
RESULTS: 3903456089.492546 557232.594144 3902898856.898405 50000 35011 14989 19447.039530 18554.334191 892.705339 21334.263101 18554.441387 2779.821715 9285624.407427 313041.252293 8972583.155134
RESULTS: 714248102176957.875000 554619.212413 714248101622338.250000 50000 34670 15330 19584.307904 18625.327256 958.980648 21519.682011 18625.434229 2894.247782 488702422705.503052 314679.317236 488702108026.185425
RESULTS: 875101632898.257324 552103.223861 875101080795.033691 50000 34690 15310 19296.147761 18375.695601 920.452160 21228.404542 18375.806357 2852.598184 1915827209.476151 313720.572936 1915513488.903213
RESULTS: 723230024423067136.000000 579201.829679 723230024422488192.000000 50000 35100 14900 19477.395187 18563.057225 914.337962 21348.983251 18563.167467 2785.815784 1650633151139272.000000 325297.497512 1650633150813975.000000
RESULTS: 1879594208.308881 557204.115929 1879037004.192957 50000 35015 14985 19342.211773 18447.193313 895.018460 21233.347854 18447.302836 2786.045018 4864430.764188 313309.623334 4551121.140854
RESULTS: 4604096346976.545898 544686.455713 4604095802290.088867 50000 35025 14975 19693.198631 18786.253382 906.945248 21577.920490 18786.365515 2791.554975 4285700195.513306 308420.271889 4285391775.241418
RESULTS: 3889662083791.913086 549657.279101 3889661534134.638672 50000 34815 15185 19546.072720 18591.411262 954.661458 21467.512205 18591.518882 2875.993323 2641757776.035287 310600.525857 2641447175.509430
RESULTS: 723952037019172736.000000 537783.313353 723952037018635648.000000 50000 34810 15190 19377.912709 18443.901864 934.010845 21296.431721 18444.013542 2852.418179 1602033090631145.000000 302830.368004 1602033090328313.000000
RESULTS: 717404134931648.750000 533894.740445 717404134397754.375000 50000 35018 14982 19580.363383 18661.858949 918.504434 21465.229511 18661.970743 2803.258767 1353846952114.355469 299746.481192 1353846652367.874268
RESULTS: 723943548707398656.000000 588650.695733 723943548706811648.000000 50000 35140 14860 19591.321982 18652.535437 938.786544 21460.550610 18652.649380 2807.901230 1255408282904867.500000 332965.598962 1255408282571903.250000
