
RESULTS: 3903456089.492546 903863.671436 3902552225.821114 50000 36962 13038 16668.357665 15925.853512 742.504153 21306.710177 18909.570363 2397.139814 8172911.201966 481678.532566 7691232.669400
RESULTS: 714248102176957.875000 913875.644842 714248101263081.750000 50000 36759 13241 16833.753024 16045.853322 787.899702 21490.837257 19022.721906 2468.115351 803432455951.958374 492131.801965 803431963820.156128
RESULTS: 875101632898.257324 884168.439754 875100748729.817261 50000 36635 13365 16559.535648 15759.217192 800.318456 21202.944752 18712.991950 2489.952802 1132757059.841699 470898.718004 1132286161.123694
RESULTS: 723230024423067136.000000 958087.336580 723230024422109184.000000 50000 37032 12968 16683.071618 15922.682603 760.389015 21307.347539 18906.490129 2400.857410 1152275505528159.250000 508675.296969 1152275505019483.750000
RESULTS: 1879594208.308881 890848.164789 1878703360.144096 50000 36860 13140 16538.007739 15783.913536 754.094202 21176.182228 18755.320158 2420.862070 4763368.170574 471813.187228 4291554.983346
RESULTS: 4604096346976.545898 860562.605078 4604095486413.942383 50000 36847 13153 16821.836349 16051.519811 770.316537 21479.931662 19043.679215 2436.252447 6043870798.909093 463334.954273 6043407463.954825
RESULTS: 3889662083791.913086 889704.582789 3889661194087.337402 50000 36770 13230 16699.653595 15949.473808 750.179786 21367.033248 18924.454496 2442.578752 9157024012.450363 476645.215944 9156547367.234417
RESULTS: 723952037019172736.000000 905480.429725 723952037018267520.000000 50000 36776 13224 16597.061571 15849.676451 747.385120 21261.605965 18829.020600 2432.585365 938548506327953.750000 481385.878418 938548505846569.000000
RESULTS: 717404134931648.750000 853234.963471 717404134078413.750000 50000 36966 13034 16781.455933 16026.425499 755.030435 21407.548989 19006.757668 2400.791320 786672450498.554443 457577.572880 786671992920.981934
RESULTS: 723943548707398656.000000 931629.218530 723943548706468736.000000 50000 37052 12948 16737.096450 15975.517575 761.578875 21374.660911 18970.936052 2403.724859 909165617907389.375000 496537.767017 909165617410851.375000
